Datetime,Net demand_t-3,Net demand_t-12,Net demand_t-13,Net demand_t-15,Net demand_t-16,Net demand_t-17,Net demand_t-18,Net demand_t-19,Net demand_t-20,Net demand_t-21,Net demand_t-22,Net demand_t-23,Net demand_t-24,last_24h_mean_t-12,last_24h_mean_t-13,last_24h_mean_t-14,last_24h_mean_t-19,last_24h_mean_t-22,last_24h_mean_t-23,last_24h_mean_t-24,last_week_mean_t-22,last_week_mean_t-23,last_week_mean_t-24,is_weekend_0.0,is_weekend_1.0
2018-12-31,20091.0,9832.0,9166.0,9090.0,11163.0,16034.0,21163.0,23111.0,23178.0,22827.0,22061.0,21079.0,19897.0,19190.70833333333,19093.25,18976.916666666668,18360.041666666668,17917.916666666668,17766.375,17632.75,18183.11904761905,18177.809523809523,18174.880952380958,1,0
2019-01-01,17229.0,15841.0,15497.0,14396.0,15100.0,19246.0,23862.0,25631.0,24915.0,23942.0,22219.0,21385.0,20489.0,17473.958333333332,17737.75,17985.083333333332,18721.5,18846.916666666668,18859.666666666668,18884.33333333333,18353.505952380958,18359.89880952381,18373.36309523809,1,0
2019-01-02,18364.0,8911.0,8723.0,9440.0,11954.0,18097.0,23770.0,26395.0,26439.0,26237.0,25653.0,24509.0,22884.0,18188.0,17905.75,17658.125,17300.666666666668,17602.875,17733.041666666668,17832.833333333332,18682.261904761905,18714.73214285714,18743.58333333333,1,0
2019-01-03,19974.0,14729.0,13813.0,13738.0,15492.0,21187.0,26463.0,28782.0,28616.0,28358.0,27661.0,26106.0,24177.0,19741.0,19953.08333333333,20157.625,20824.541666666668,21087.291666666668,21153.83333333333,21207.70833333333,19033.39285714286,19049.785714285714,19069.684523809523,1,0
2019-01-04,20747.0,15302.0,14553.0,14748.0,16372.0,21703.0,26515.0,28685.0,28565.0,28237.0,27455.0,25992.0,24065.0,21625.25,21656.08333333333,21691.625,21790.0,21774.25,21769.5,21764.83333333333,19547.60714285714,19561.14285714286,19575.36309523809,1,0
2019-01-05,20970.0,15458.0,14791.0,14652.0,16180.0,21369.0,26295.0,28209.0,27895.0,27331.0,26427.0,25115.0,23388.0,21791.70833333333,21801.625,21795.041666666668,21740.125,21631.625,21595.08333333333,21566.875,19802.916666666668,19802.47619047619,19801.821428571428,0,1
2019-01-06,20350.0,21439.0,21213.0,21879.0,22357.0,23590.0,25221.0,26193.0,26220.0,25824.0,25150.0,23935.0,22369.0,21615.5,21883.08333333333,22174.95833333333,22697.25,22511.45833333333,22462.29166666667,22419.83333333333,20196.04761904762,20191.39880952381,20187.02380952381,0,1
2019-01-07,18877.0,13551.0,13899.0,14434.0,15830.0,19629.0,23369.0,25006.0,24622.0,24399.0,22951.0,21336.0,19300.0,20763.08333333333,20458.33333333333,20158.541666666668,19284.70833333333,19067.125,18958.83333333333,18830.95833333333,20360.22023809524,20361.75,20358.196428571428,1,0
2019-01-08,16703.0,17147.0,16766.0,16109.0,16944.0,21679.0,25262.0,27087.0,27302.0,27005.0,25826.0,23785.0,22103.0,19611.20833333333,19730.666666666668,19810.625,20177.83333333333,20517.875,20619.916666666668,20736.70833333333,20598.928571428565,20613.214285714286,20622.821428571428,1,0
2019-01-09,19421.0,17462.0,17523.0,18213.0,19979.0,23365.0,26405.0,27876.0,27521.0,26863.0,25914.0,24260.0,22334.0,21253.875,21285.416666666668,21352.58333333333,21717.45833333333,21724.33333333333,21744.125,21753.75,21187.70833333333,21186.22619047619,21182.95238095238,1,0
2019-01-10,18750.0,17496.0,17337.0,17595.0,19269.0,20791.0,23505.0,26718.0,26639.0,26220.0,25149.0,23566.0,21779.0,21625.25,21617.5,21595.541666666668,21263.875,21168.45833333333,21139.541666666668,21116.416666666668,21199.303571428565,21184.184523809523,21169.910714285714,1,0
2019-01-11,18143.0,16032.0,15263.0,14906.0,16454.0,21185.0,25493.0,27542.0,27186.0,26764.0,25987.0,24340.0,22548.0,20708.70833333333,20622.291666666668,20524.125,20428.375,20508.75,20541.0,20573.041666666668,21018.51785714286,21008.684523809523,20999.654761904763,1,0
2019-01-12,19679.0,18536.0,17732.0,18349.0,19931.0,21496.0,25158.0,26987.0,26070.0,25102.0,24601.0,23210.0,21691.0,21323.25,21426.125,21517.45833333333,21781.666666666668,21608.166666666668,21561.08333333333,21525.375,21015.166666666668,21003.82738095238,20993.72619047619,0,1
2019-01-13,18735.0,16907.0,15342.0,15738.0,17164.0,19871.0,23026.0,24983.0,24922.0,24560.0,24125.0,23189.0,21975.0,20671.20833333333,20571.625,20522.45833333333,20058.33333333333,19968.08333333333,19967.20833333333,19979.041666666668,20651.82738095238,20647.386904761905,20645.041666666668,0,1
2019-01-14,19040.0,11602.0,11836.0,13809.0,16115.0,20218.0,23444.0,25625.0,25241.0,24624.0,23662.0,22120.0,20445.0,19174.291666666668,19028.20833333333,18900.95833333333,18835.5,18832.166666666668,18787.625,18723.875,20618.261904761905,20622.928571428565,20629.74404761905,1,0
2019-01-15,17243.0,23303.0,23853.0,24025.0,24512.0,25561.0,27215.0,28397.0,28088.0,27394.0,26525.0,24840.0,22442.0,20135.041666666668,20635.75,21085.875,22356.66666666667,22710.0,22823.33333333333,22906.54166666667,20931.42261904762,20937.70238095238,20939.72023809524,1,0
2019-01-16,19005.0,23031.0,22521.0,22712.0,23509.0,24390.0,26683.0,27912.0,27217.0,26888.0,26207.0,24326.0,22266.0,23458.91666666667,23403.41666666667,23353.0,23165.33333333333,23094.70833333333,23073.29166666667,23065.95833333333,21127.19047619048,21127.58333333333,21127.178571428565,1,0
2019-01-17,18472.0,19076.0,19406.0,20008.0,20483.0,22613.0,25422.0,27063.0,26626.0,26158.0,25122.0,23254.0,20965.0,22307.83333333333,22178.04166666667,22076.125,21675.416666666668,21575.166666666668,21530.5,21476.291666666668,21185.291666666668,21183.434523809523,21178.589285714286,1,0
2019-01-18,16916.0,20773.0,21230.0,19775.0,22006.0,23015.0,24637.0,25735.0,24937.0,24339.0,22978.0,21323.0,19164.0,21459.166666666668,21535.166666666668,21531.125,21513.58333333333,21278.08333333333,21197.625,21122.58333333333,21295.196428571428,21277.23809523809,21257.09523809524,1,0
2019-01-19,16255.0,13586.0,14275.0,14415.0,15105.0,19422.0,23738.0,25971.0,25869.0,25404.0,24733.0,23642.0,22069.0,19931.375,19641.58333333333,19430.58333333333,18742.375,18898.70833333333,18995.33333333333,19116.375,20908.130952380958,20910.70238095238,20912.95238095238,0,1
2019-01-20,18785.0,11201.0,10599.0,10981.0,12668.0,17286.0,22164.0,24450.0,24188.0,23567.0,22911.0,21967.0,20740.0,19114.875,18961.70833333333,18791.0,18328.416666666668,18105.916666666668,18036.125,17980.75,20642.10714285714,20634.83333333333,20627.48214285714,0,1
2019-01-21,17997.0,12887.0,11911.0,12301.0,14474.0,17440.0,20538.0,22002.0,21166.0,21364.0,20418.0,19339.0,17790.0,17747.458333333332,17802.125,17805.333333333332,17772.25,17450.666666666668,17341.166666666668,17218.25,20444.75,20428.196428571428,20412.39285714286,1,0
2019-01-22,14619.0,10425.0,9888.0,11464.0,12337.0,16465.0,22147.0,24956.0,23956.0,23216.0,22276.0,20709.0,18428.0,16405.25,16320.958333333336,16301.125,16326.708333333336,16597.541666666668,16654.625,16681.208333333332,19571.541666666668,19546.95238095238,19523.059523809523,1,0
2019-01-23,16929.0,13478.0,12957.0,13564.0,14718.0,18201.0,24785.0,27835.0,27839.0,27375.0,26486.0,24813.0,22790.0,18065.25,18193.125,18314.45833333333,18803.375,19313.875,19484.875,19666.625,19031.42261904762,19034.321428571428,19037.44047619048,1,0
2019-01-24,19866.0,13852.0,13651.0,13063.0,14350.0,18522.0,24492.0,26984.0,26195.0,26639.0,25862.0,24505.0,22672.0,20634.25,20663.166666666668,20662.33333333333,20591.83333333333,20466.666666666668,20453.83333333333,20448.916666666668,18873.06547619048,18880.511904761905,18890.67261904762,1,0
2019-01-25,19782.0,13002.0,12577.0,13376.0,14425.0,18921.0,25061.0,27374.0,26993.0,26436.0,25832.0,24203.0,22350.0,20261.95833333333,20217.20833333333,20199.83333333333,20272.58333333333,20296.125,20283.541666666668,20270.125,18732.785714285714,18749.928571428565,18768.89285714286,1,0
2019-01-26,19366.0,14002.0,13661.0,13787.0,14279.0,18353.0,24274.0,26989.0,26584.0,25889.0,25112.0,23849.0,22389.0,20200.33333333333,20245.5,20275.625,20214.166666666668,20144.33333333333,20129.58333333333,20131.20833333333,18910.73214285714,18911.964285714286,18913.86904761905,0,1
2019-01-27,18963.0,10710.0,10456.0,11141.0,12951.0,17317.0,22279.0,24682.0,24445.0,23937.0,23330.0,22364.0,21065.0,19053.45833333333,18919.916666666668,18794.33333333333,18406.33333333333,18161.625,18099.75,18044.58333333333,18918.69047619048,18921.053571428565,18922.98809523809,0,1
2019-01-28,18378.0,9503.0,8921.0,9578.0,11319.0,15737.0,21615.0,24691.0,24689.0,23996.0,23307.0,21848.0,20487.0,17689.75,17625.791666666668,17570.5,17344.25,17355.916666666668,17334.416666666668,17310.333333333332,18905.154761904763,18920.089285714286,18936.14285714286,1,0
2019-01-29,18130.0,17785.0,16922.0,17311.0,19356.0,22374.0,25364.0,27485.0,27190.0,26545.0,25459.0,24270.0,22279.0,18744.041666666668,19077.416666666668,19389.20833333333,20595.45833333333,20895.541666666668,20996.45833333333,21071.125,19519.154761904763,19540.35119047619,19563.27380952381,1,0
2019-01-30,19349.0,17127.0,16478.0,17688.0,18748.0,21315.0,24627.0,27149.0,27041.0,26077.0,25113.0,23496.0,21527.0,21412.041666666668,21393.541666666668,21409.83333333333,21311.375,21271.25,21239.0,21207.666666666668,19798.779761904763,19790.94047619048,19783.42261904762,1,0
2019-01-31,18930.0,16534.0,14979.0,15032.0,16276.0,19904.0,24638.0,27314.0,27007.0,26421.0,25339.0,23641.0,21759.0,21102.70833333333,21040.25,20935.95833333333,20670.83333333333,20693.166666666668,20699.20833333333,20708.875,19831.136904761905,19825.99404761905,19820.559523809523,1,0
2019-02-01,18783.0,18496.0,18315.0,17873.0,17571.0,20190.0,24544.0,27197.0,27289.0,26768.0,25785.0,24015.0,21859.0,20876.45833333333,21015.45833333333,21174.875,21350.33333333333,21395.125,21410.70833333333,21414.875,19988.136904761905,19987.01785714286,19984.09523809524,1,0
2019-02-02,18875.0,17557.0,16964.0,17972.0,19506.0,22673.0,24788.0,26172.0,25340.0,24360.0,23481.0,22510.0,20795.0,21082.58333333333,21026.291666666668,20990.666666666668,21146.33333333333,20868.791666666668,20806.08333333333,20761.75,20091.630952380958,20083.660714285714,20074.17261904762,0,1
2019-02-03,17756.0,17872.0,18351.0,16948.0,17934.0,19808.0,21746.0,24035.0,24196.0,23892.0,22785.0,21338.0,19524.0,20121.33333333333,20179.125,20189.5,19746.166666666668,19650.0,19601.166666666668,19548.20833333333,20304.255952380958,20298.14880952381,20288.97619047619,0,1
2019-02-04,16708.0,12686.0,12844.0,12291.0,13031.0,15491.0,20097.0,22999.0,23350.0,23654.0,23000.0,21751.0,20059.0,18375.625,18146.166666666668,17934.083333333332,17244.0,17207.791666666668,17225.0,17247.291666666668,20283.09523809524,20282.51785714286,20279.97023809524,1,0
2019-02-05,17231.0,17850.0,16763.0,16362.0,16978.0,19224.0,23353.0,26483.0,26386.0,25971.0,24855.0,23645.0,21881.0,18410.916666666668,18574.20833333333,18751.83333333333,19522.291666666668,19822.625,19901.541666666668,19977.45833333333,20129.821428571428,20126.10119047619,20123.73214285714,1,0
2019-02-06,18701.0,15074.0,15231.0,15291.0,17541.0,19634.0,23486.0,26677.0,26245.0,26408.0,25540.0,23623.0,21778.0,20406.0,20342.166666666668,20262.33333333333,20271.875,20312.75,20311.83333333333,20307.541666666668,19992.89285714286,19993.64880952381,19995.14285714286,1,0
2019-02-07,18204.0,12791.0,12298.0,12655.0,12422.0,15994.0,22180.0,23910.0,26982.0,26527.0,25820.0,24431.0,23026.0,20027.33333333333,19905.125,19782.33333333333,19137.83333333333,19185.166666666668,19218.83333333333,19270.83333333333,19777.464285714286,19782.166666666668,19789.70833333333,1,0
2019-02-08,21139.0,13866.0,13273.0,13261.0,14260.0,17515.0,24223.0,27864.0,28280.0,28072.0,27357.0,25753.0,23858.0,20296.45833333333,20337.08333333333,20389.541666666668,20804.625,20987.125,21042.20833333333,21076.875,19719.178571428565,19729.52380952381,19741.42261904762,1,0
2019-02-09,20876.0,14045.0,13669.0,14328.0,15357.0,18720.0,24578.0,27297.0,27279.0,26696.0,25915.0,24508.0,23084.0,20936.95833333333,20953.45833333333,20976.83333333333,21108.375,20949.25,20897.375,20865.125,19730.67261904762,19742.56547619048,19756.19047619048,0,1
2019-02-10,19868.0,13503.0,12449.0,11066.0,11562.0,14953.0,20221.0,23772.0,24194.0,23703.0,23090.0,22135.0,20907.0,20052.125,20001.291666666668,19921.291666666668,19141.875,18770.916666666668,18672.041666666668,18581.33333333333,19605.089285714286,19609.83333333333,19618.06547619048,0,1
2019-02-11,18276.0,11475.0,10565.0,10834.0,11708.0,13859.0,19442.0,23474.0,23918.0,23756.0,23260.0,21767.0,20251.0,17697.791666666668,17619.291666666668,17598.291666666668,17504.25,17502.041666666668,17486.708333333332,17459.375,19647.125,19647.22023809524,19648.36309523809,1,0
2019-02-12,17650.0,13086.0,12669.0,12361.0,13042.0,16074.0,23208.0,27669.0,28187.0,27835.0,27032.0,25321.0,23507.0,18105.20833333333,18192.875,18231.75,18774.95833333333,19279.95833333333,19428.041666666668,19563.70833333333,19569.60119047619,19579.57738095238,19589.255952380958,1,0
2019-02-13,20726.0,16772.0,16291.0,18884.0,21020.0,23167.0,25697.0,28208.0,28191.0,27548.0,26622.0,25139.0,22691.0,20835.416666666668,20986.33333333333,21198.791666666668,22224.70833333333,22195.83333333333,22188.25,22154.25,19838.61309523809,19847.636904761905,19853.071428571428,1,0
2019-02-14,18280.0,19590.0,19680.0,21170.0,22005.0,23664.0,25317.0,27371.0,26922.0,26413.0,25088.0,23349.0,21295.0,21751.08333333333,21892.291666666668,22031.66666666667,22137.95833333333,21973.875,21899.291666666668,21841.125,20237.0,20230.559523809523,20220.255952380958,1,0
2019-02-15,17863.0,20202.0,19257.0,17685.0,17531.0,18877.0,21677.0,24374.0,24929.0,24780.0,24357.0,22339.0,20559.0,21932.166666666668,21914.541666666668,21838.875,21031.25,20849.70833333333,20807.625,20776.95833333333,20217.36904761905,20197.04761904762,20177.410714285714,1,0
2019-02-16,16894.0,15497.0,15232.0,15497.0,17552.0,19179.0,23175.0,25470.0,25063.0,24632.0,24544.0,23271.0,20614.0,19708.541666666668,19540.83333333333,19398.25,19428.625,19435.83333333333,19474.666666666668,19476.95833333333,20001.166666666668,19993.803571428565,19979.10119047619,0,1
2019-02-17,16678.0,10415.0,9507.0,9176.0,9590.0,11791.0,17930.0,21935.0,23001.0,22657.0,21238.0,19574.0,18520.0,18148.166666666668,17909.625,17637.666666666668,16368.875,16062.916666666664,15908.875,15821.625,19614.309523809523,19599.06547619048,19584.85714285714,0,1
2019-02-18,17194.0,10904.0,11045.0,10853.0,10419.0,13804.0,20085.0,23826.0,24356.0,23932.0,22115.0,20699.0,19557.0,15891.125,15955.208333333336,15991.958333333336,16348.833333333336,16494.958333333332,16541.833333333332,16585.041666666668,19470.44047619048,19464.08333333333,19459.95238095238,1,0
2019-02-19,16667.0,10000.0,9923.0,10590.0,11694.0,13890.0,19976.0,24440.0,25149.0,25303.0,24633.0,23224.0,21389.0,16771.833333333332,16725.083333333332,16720.291666666668,16787.083333333332,16982.166666666668,17087.375,17163.708333333332,19142.184523809523,19129.70238095238,19117.09523809524,1,0
2019-02-20,19385.0,12922.0,12470.0,11882.0,11989.0,14666.0,21555.0,25696.0,26942.0,26534.0,25192.0,23302.0,21116.0,18953.625,19059.75,19147.375,19363.95833333333,19513.25,19516.5,19505.125,18758.95833333333,18748.02380952381,18738.64880952381,1,0
2019-02-21,18271.0,14346.0,14363.0,17370.0,18936.0,19923.0,24119.0,27305.0,28159.0,27979.0,27002.0,25300.0,23257.0,19118.33333333333,19197.20833333333,19360.45833333333,20271.5,20457.83333333333,20541.08333333333,20630.291666666668,18542.380952380958,18553.99404761905,18565.67261904762,1,0
2019-02-22,19891.0,17775.0,16779.0,15931.0,17318.0,19243.0,22345.0,26058.0,27186.0,26729.0,26423.0,24592.0,21932.0,21752.416666666668,21853.08333333333,21857.875,21576.291666666668,21459.541666666668,21430.041666666668,21374.83333333333,18629.5,18642.910714285714,18651.08333333333,1,0
2019-02-23,19545.0,12104.0,12274.0,10474.0,11134.0,12984.0,19263.0,24938.0,25999.0,26031.0,25844.0,24756.0,23414.0,20480.791666666668,20293.08333333333,20091.666666666668,19170.75,19068.08333333333,19074.916666666668,19136.666666666668,18576.964285714286,18585.803571428565,18602.47023809524,0,1
2019-02-24,20458.0,10166.0,9672.0,9641.0,11362.0,14154.0,19996.0,24083.0,24690.0,24321.0,23694.0,22966.0,21789.0,18675.33333333333,18566.916666666668,18489.08333333333,18507.541666666668,18292.166666666668,18217.58333333333,18149.875,18895.428571428565,18915.61904761905,18935.07738095238,0,1
2019-02-25,19227.0,9307.0,8360.0,8726.0,10031.0,11984.0,18763.0,23346.0,24007.0,23893.0,23329.0,22037.0,20592.0,17450.666666666668,17396.0,17390.458333333332,17124.375,17062.875,17024.166666666668,16974.291666666668,18976.559523809523,18984.52380952381,18990.684523809523,1,0
2019-02-26,18650.0,11833.0,11479.0,11306.0,12149.0,15644.0,21331.0,25678.0,26169.0,25700.0,24497.0,23132.0,20987.0,17519.291666666668,17649.25,17753.0,18305.416666666668,18519.45833333333,18565.08333333333,18581.541666666668,19196.17261904762,19195.625,19193.23214285714,1,0
2019-02-27,18374.0,15606.0,16190.0,17903.0,19740.0,21556.0,24008.0,26437.0,26865.0,26113.0,24709.0,22956.0,20887.0,18832.0,19028.291666666668,19254.916666666668,20235.58333333333,20290.625,20283.291666666668,20279.125,19307.22619047619,19305.166666666668,19303.803571428565,1,0
2019-02-28,17983.0,14775.0,13800.0,15139.0,16117.0,17116.0,21295.0,24623.0,25412.0,25062.0,24153.0,22620.0,20655.0,20115.25,20015.666666666668,19894.95833333333,19255.20833333333,19127.70833333333,19113.70833333333,19104.041666666668,19117.20833333333,19101.255952380958,19085.76785714286,1,0
2019-03-01,17477.0,12888.0,12285.0,12060.0,12547.0,13590.0,19424.0,23612.0,24907.0,24244.0,23825.0,21856.0,19854.0,18646.666666666668,18583.541666666668,18486.541666666668,17942.5,17873.708333333332,17841.875,17808.5,18604.946428571428,18588.660714285714,18576.291666666668,1,0
2019-03-02,17053.0,13810.0,14430.0,15521.0,14990.0,17107.0,20573.0,23728.0,24864.0,24597.0,23983.0,23100.0,21406.0,17920.625,18010.0,18139.5,18584.75,18604.25,18656.08333333333,18720.75,18538.684523809523,18528.82738095238,18516.875,0,1
2019-03-03,17312.0,13930.0,13326.0,12814.0,12207.0,13393.0,18758.0,22757.0,23280.0,22722.0,22187.0,21270.0,20146.0,18764.70833333333,18718.70833333333,18685.291666666668,18185.70833333333,17966.75,17890.5,17838.0,18492.196428571428,18482.10119047619,18472.321428571428,0,1
2019-03-04,17157.0,9666.0,9377.0,8891.0,10162.0,11770.0,17083.0,21326.0,22618.0,22248.0,21374.0,20277.0,18274.0,16546.708333333332,16382.166666666664,16172.875,15727.166666666664,15645.958333333336,15604.583333333336,15526.583333333336,18289.779761904763,18279.303571428565,18265.505952380958,1,0
2019-03-05,16328.0,13986.0,13579.0,14068.0,16068.0,17697.0,21749.0,25920.0,26913.0,26711.0,26016.0,24478.0,22735.0,16321.791666666664,16496.875,16684.291666666668,17778.875,18337.20833333333,18512.25,18698.125,18263.74404761905,18271.755952380958,18282.160714285714,1,0
2019-03-06,19887.0,17892.0,18247.0,18815.0,18091.0,19270.0,22800.0,25891.0,25929.0,25800.0,24975.0,23634.0,22062.0,20594.166666666668,20788.666666666668,20978.5,21368.70833333333,21246.375,21211.20833333333,21183.166666666668,18400.279761904763,18404.31547619048,18411.309523809523,1,0
2019-03-07,18522.0,17514.0,17408.0,15354.0,16778.0,18393.0,22019.0,25297.0,26058.0,25332.0,24333.0,22841.0,20992.0,20658.08333333333,20623.125,20538.125,20245.375,20204.5,20171.45833333333,20126.875,18554.10714285714,18555.42261904762,18557.428571428565,1,0
2019-03-08,17997.0,13299.0,12793.0,14342.0,15231.0,17508.0,20700.0,24904.0,26286.0,25239.0,24121.0,22922.0,20814.0,19164.83333333333,18972.541666666668,18868.166666666668,18653.33333333333,18650.125,18653.5,18646.08333333333,18665.02380952381,18671.36904761905,18677.08333333333,1,0
2019-03-09,17008.0,9717.0,9327.0,9336.0,9522.0,11889.0,18151.0,22991.0,24725.0,24376.0,23715.0,21937.0,20330.0,17868.041666666668,17723.625,17508.5,16642.0,16524.083333333332,16483.041666666668,16462.875,18367.85714285714,18360.934523809523,18354.529761904763,0,1
2019-03-10,17556.0,11002.0,10335.0,11543.0,13560.0,15823.0,19567.0,23517.0,23517.0,24295.0,23351.0,22337.0,21106.0,16211.333333333336,16253.333333333336,16328.666666666664,16833.708333333332,16764.833333333332,16781.5,16813.833333333332,18196.154761904763,18202.505952380958,18208.22023809524,0,1
